review_uid,annotation_id,destination,language_review,aspecto,text_clean,input_modelo,label,estado_acuerdo_aspecto,estado_acuerdo_label
gm_c4d4bee3c939ab03,gm_c4d4bee3c939ab03__atractivos,Museo de Sitio Huaca Pucllana,es,atractivos,Muy bello lugar arqueológico y los más impresionante que se ubica en el centro de lima. Recomiendo no perderse esta visita y conocer un poco más de las culturas antiguas que habitaron esta zona. La visita es guiada y te van explicando con detalles lo que ahí hubo.,aspecto: atractivos reseña: Muy bello lugar arqueológico y los más impresionante que se ubica en el centro de lima. Recomiendo no perderse esta visita y conocer un poco más de las culturas antiguas que habitaron esta zona. La visita es guiada y te van explicando con detalles lo que ahí hubo.,positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_c4d4bee3c939ab03,gm_c4d4bee3c939ab03__atencion_servicio,Museo de Sitio Huaca Pucllana,es,atencion_servicio,Muy bello lugar arqueológico y los más impresionante que se ubica en el centro de lima. Recomiendo no perderse esta visita y conocer un poco más de las culturas antiguas que habitaron esta zona. La visita es guiada y te van explicando con detalles lo que ahí hubo.,aspecto: atencion_servicio reseña: Muy bello lugar arqueológico y los más impresionante que se ubica en el centro de lima. Recomiendo no perderse esta visita y conocer un poco más de las culturas antiguas que habitaron esta zona. La visita es guiada y te van explicando con detalles lo que ahí hubo.,neutro,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_13f093b5a3cdc75f,gm_13f093b5a3cdc75f__atractivos,Centro Histórico de Lima,es,atractivos,Lugar històrico del país el cual viendolo desde el punto de vista estético considero que la alcaldía ha sabido mantenerlo bien de cara al turismo que genera tanto del exterior como del interior del país. Sugiero que marca Perú deberìa de asomarse para hacer mucha más propaganda de cara a los muchos turistas extranjeros que llegan a dicho punto. No sé. Es mi humilde opinión.☝🏻,aspecto: atractivos reseña: Lugar històrico del país el cual viendolo desde el punto de vista estético considero que la alcaldía ha sabido mantenerlo bien de cara al turismo que genera tanto del exterior como del interior del país. Sugiero que marca Perú deberìa de asomarse para hacer mucha más propaganda de cara a los muchos turistas extranjeros que llegan a dicho punto. No sé. Es mi humilde opinión.☝🏻,positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_0ae8d8791d567b30,gm_0ae8d8791d567b30__atractivos,Santuario Histórico de Machu Picchu,en,atractivos,"Amazing ruins of the ancient holy city of Incas. The place doesn't need any explanation, it's among 7 world wonders and very well known. However I believe the local authorities did exploited this place too much without caring too much about the experience of the visit. Although the daily capacity of visitors is capped this place looks way to busy and filled with people who are just there to make selfies. My suggestion is to reach it via Inca trail, even just the last piece of the trekking, so that you can see it from the top of Porta del Sol. Lastly the entry costs have crazly skyrocket in last 10 years with little if no sense.","aspecto: atractivos reseña: Amazing ruins of the ancient holy city of Incas. The place doesn't need any explanation, it's among 7 world wonders and very well known. However I believe the local authorities did exploited this place too much without caring too much about the experience of the visit. Although the daily capacity of visitors is capped this place looks way to busy and filled with people who are just there to make selfies. My suggestion is to reach it via Inca trail, even just the last piece of the trekking, so that you can see it from the top of Porta del Sol. Lastly the entry costs have crazly skyrocket in last 10 years with little if no sense.",positivo,acuerdo_total_3_de_3,mayoria_2_de_3
gm_0ae8d8791d567b30,gm_0ae8d8791d567b30__costos,Santuario Histórico de Machu Picchu,en,costos,"Amazing ruins of the ancient holy city of Incas. The place doesn't need any explanation, it's among 7 world wonders and very well known. However I believe the local authorities did exploited this place too much without caring too much about the experience of the visit. Although the daily capacity of visitors is capped this place looks way to busy and filled with people who are just there to make selfies. My suggestion is to reach it via Inca trail, even just the last piece of the trekking, so that you can see it from the top of Porta del Sol. Lastly the entry costs have crazly skyrocket in last 10 years with little if no sense.","aspecto: costos reseña: Amazing ruins of the ancient holy city of Incas. The place doesn't need any explanation, it's among 7 world wonders and very well known. However I believe the local authorities did exploited this place too much without caring too much about the experience of the visit. Although the daily capacity of visitors is capped this place looks way to busy and filled with people who are just there to make selfies. My suggestion is to reach it via Inca trail, even just the last piece of the trekking, so that you can see it from the top of Porta del Sol. Lastly the entry costs have crazly skyrocket in last 10 years with little if no sense.",negativo,acuerdo_total_3_de_3,mayoria_2_de_3
gm_0ae8d8791d567b30,gm_0ae8d8791d567b30__accesibilidad,Santuario Histórico de Machu Picchu,en,accesibilidad,"Amazing ruins of the ancient holy city of Incas. The place doesn't need any explanation, it's among 7 world wonders and very well known. However I believe the local authorities did exploited this place too much without caring too much about the experience of the visit. Although the daily capacity of visitors is capped this place looks way to busy and filled with people who are just there to make selfies. My suggestion is to reach it via Inca trail, even just the last piece of the trekking, so that you can see it from the top of Porta del Sol. Lastly the entry costs have crazly skyrocket in last 10 years with little if no sense.","aspecto: accesibilidad reseña: Amazing ruins of the ancient holy city of Incas. The place doesn't need any explanation, it's among 7 world wonders and very well known. However I believe the local authorities did exploited this place too much without caring too much about the experience of the visit. Although the daily capacity of visitors is capped this place looks way to busy and filled with people who are just there to make selfies. My suggestion is to reach it via Inca trail, even just the last piece of the trekking, so that you can see it from the top of Porta del Sol. Lastly the entry costs have crazly skyrocket in last 10 years with little if no sense.",negativo,acuerdo_total_3_de_3,mayoria_2_de_3
gm_0ae8d8791d567b30,gm_0ae8d8791d567b30__aforo_multitudes,Santuario Histórico de Machu Picchu,en,aforo_multitudes,"Amazing ruins of the ancient holy city of Incas. The place doesn't need any explanation, it's among 7 world wonders and very well known. However I believe the local authorities did exploited this place too much without caring too much about the experience of the visit. Although the daily capacity of visitors is capped this place looks way to busy and filled with people who are just there to make selfies. My suggestion is to reach it via Inca trail, even just the last piece of the trekking, so that you can see it from the top of Porta del Sol. Lastly the entry costs have crazly skyrocket in last 10 years with little if no sense.","aspecto: aforo_multitudes reseña: Amazing ruins of the ancient holy city of Incas. The place doesn't need any explanation, it's among 7 world wonders and very well known. However I believe the local authorities did exploited this place too much without caring too much about the experience of the visit. Although the daily capacity of visitors is capped this place looks way to busy and filled with people who are just there to make selfies. My suggestion is to reach it via Inca trail, even just the last piece of the trekking, so that you can see it from the top of Porta del Sol. Lastly the entry costs have crazly skyrocket in last 10 years with little if no sense.",negativo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_eb1deeba84f5bfce,gm_eb1deeba84f5bfce__atractivos,Circuito Mágico del Agua,en,atractivos,"If you like overtouristic places and screaming children, than this is your place to be. The maze of fountains is child's play compared to finding your way to the exit.","aspecto: atractivos reseña: If you like overtouristic places and screaming children, than this is your place to be. The maze of fountains is child's play compared to finding your way to the exit.",negativo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_eb1deeba84f5bfce,gm_eb1deeba84f5bfce__accesibilidad,Circuito Mágico del Agua,en,accesibilidad,"If you like overtouristic places and screaming children, than this is your place to be. The maze of fountains is child's play compared to finding your way to the exit.","aspecto: accesibilidad reseña: If you like overtouristic places and screaming children, than this is your place to be. The maze of fountains is child's play compared to finding your way to the exit.",negativo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_eb1deeba84f5bfce,gm_eb1deeba84f5bfce__aforo_multitudes,Circuito Mágico del Agua,en,aforo_multitudes,"If you like overtouristic places and screaming children, than this is your place to be. The maze of fountains is child's play compared to finding your way to the exit.","aspecto: aforo_multitudes reseña: If you like overtouristic places and screaming children, than this is your place to be. The maze of fountains is child's play compared to finding your way to the exit.",negativo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_fa7b7bccc6501984,gm_fa7b7bccc6501984__atractivos,Valle del Colca,es,atractivos,"Para los amantes del trekking, es una excelente opción. Vale la pena el esfuerzo y el tiempo.","aspecto: atractivos reseña: Para los amantes del trekking, es una excelente opción. Vale la pena el esfuerzo y el tiempo.",positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_a8e6020917adf16d,gm_a8e6020917adf16d__atractivos,Valle del Colca,es,atractivos,"Lugar geográfico muy bonito. Pero faltan más lugares para que el turista espere los buses de los tours en la sombra. El paradero de buses debería tener un toldo, baño, etc.","aspecto: atractivos reseña: Lugar geográfico muy bonito. Pero faltan más lugares para que el turista espere los buses de los tours en la sombra. El paradero de buses debería tener un toldo, baño, etc.",positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_a8e6020917adf16d,gm_a8e6020917adf16d__accesibilidad,Valle del Colca,es,accesibilidad,"Lugar geográfico muy bonito. Pero faltan más lugares para que el turista espere los buses de los tours en la sombra. El paradero de buses debería tener un toldo, baño, etc.","aspecto: accesibilidad reseña: Lugar geográfico muy bonito. Pero faltan más lugares para que el turista espere los buses de los tours en la sombra. El paradero de buses debería tener un toldo, baño, etc.",neutro,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_a8e6020917adf16d,gm_a8e6020917adf16d__limpieza,Valle del Colca,es,limpieza,"Lugar geográfico muy bonito. Pero faltan más lugares para que el turista espere los buses de los tours en la sombra. El paradero de buses debería tener un toldo, baño, etc.","aspecto: limpieza reseña: Lugar geográfico muy bonito. Pero faltan más lugares para que el turista espere los buses de los tours en la sombra. El paradero de buses debería tener un toldo, baño, etc.",neutro,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_a8e6020917adf16d,gm_a8e6020917adf16d__atencion_servicio,Valle del Colca,es,atencion_servicio,"Lugar geográfico muy bonito. Pero faltan más lugares para que el turista espere los buses de los tours en la sombra. El paradero de buses debería tener un toldo, baño, etc.","aspecto: atencion_servicio reseña: Lugar geográfico muy bonito. Pero faltan más lugares para que el turista espere los buses de los tours en la sombra. El paradero de buses debería tener un toldo, baño, etc.",neutro,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_f9797b34befaea8e,gm_f9797b34befaea8e__clima,Ciudadela de Kuélap,es,clima,Está muy bueno e interesante siempre con la ropa adecuada por el clima inestable,aspecto: clima reseña: Está muy bueno e interesante siempre con la ropa adecuada por el clima inestable,neutro,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_a39c778437d4f620,gm_a39c778437d4f620__atractivos,Santuario Histórico de Machu Picchu,en,atractivos,"I understand how Machu Picchu could once have been named one of the seven wonders of the modern world upon its discovery. A sacred place, suspended in the mountains and untouched by time — it must have felt like magic. But that time is long gone. Today, it’s overwhelmed by mass tourism. What truly broke it for me was seeing tourists cross safety barriers just to laugh and take selfies, ignoring the guards like misbehaving children. It made me question why I came at all. A place like this should be empty, inaccessible, preserved. I won’t return. I honestly hope it’s one day closed to protect its beauty and the peace it deserves. But in a capitalist world with millions of people all following the same paths — myself included — that probably won’t happen any time soon","aspecto: atractivos reseña: I understand how Machu Picchu could once have been named one of the seven wonders of the modern world upon its discovery. A sacred place, suspended in the mountains and untouched by time — it must have felt like magic. But that time is long gone. Today, it’s overwhelmed by mass tourism. What truly broke it for me was seeing tourists cross safety barriers just to laugh and take selfies, ignoring the guards like misbehaving children. It made me question why I came at all. A place like this should be empty, inaccessible, preserved. I won’t return. I honestly hope it’s one day closed to protect its beauty and the peace it deserves. But in a capitalist world with millions of people all following the same paths — myself included — that probably won’t happen any time soon",neutro,acuerdo_total_3_de_3,mayoria_2_de_3
gm_a39c778437d4f620,gm_a39c778437d4f620__seguridad,Santuario Histórico de Machu Picchu,en,seguridad,"I understand how Machu Picchu could once have been named one of the seven wonders of the modern world upon its discovery. A sacred place, suspended in the mountains and untouched by time — it must have felt like magic. But that time is long gone. Today, it’s overwhelmed by mass tourism. What truly broke it for me was seeing tourists cross safety barriers just to laugh and take selfies, ignoring the guards like misbehaving children. It made me question why I came at all. A place like this should be empty, inaccessible, preserved. I won’t return. I honestly hope it’s one day closed to protect its beauty and the peace it deserves. But in a capitalist world with millions of people all following the same paths — myself included — that probably won’t happen any time soon","aspecto: seguridad reseña: I understand how Machu Picchu could once have been named one of the seven wonders of the modern world upon its discovery. A sacred place, suspended in the mountains and untouched by time — it must have felt like magic. But that time is long gone. Today, it’s overwhelmed by mass tourism. What truly broke it for me was seeing tourists cross safety barriers just to laugh and take selfies, ignoring the guards like misbehaving children. It made me question why I came at all. A place like this should be empty, inaccessible, preserved. I won’t return. I honestly hope it’s one day closed to protect its beauty and the peace it deserves. But in a capitalist world with millions of people all following the same paths — myself included — that probably won’t happen any time soon",neutro,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_a39c778437d4f620,gm_a39c778437d4f620__accesibilidad,Santuario Histórico de Machu Picchu,en,accesibilidad,"I understand how Machu Picchu could once have been named one of the seven wonders of the modern world upon its discovery. A sacred place, suspended in the mountains and untouched by time — it must have felt like magic. But that time is long gone. Today, it’s overwhelmed by mass tourism. What truly broke it for me was seeing tourists cross safety barriers just to laugh and take selfies, ignoring the guards like misbehaving children. It made me question why I came at all. A place like this should be empty, inaccessible, preserved. I won’t return. I honestly hope it’s one day closed to protect its beauty and the peace it deserves. But in a capitalist world with millions of people all following the same paths — myself included — that probably won’t happen any time soon","aspecto: accesibilidad reseña: I understand how Machu Picchu could once have been named one of the seven wonders of the modern world upon its discovery. A sacred place, suspended in the mountains and untouched by time — it must have felt like magic. But that time is long gone. Today, it’s overwhelmed by mass tourism. What truly broke it for me was seeing tourists cross safety barriers just to laugh and take selfies, ignoring the guards like misbehaving children. It made me question why I came at all. A place like this should be empty, inaccessible, preserved. I won’t return. I honestly hope it’s one day closed to protect its beauty and the peace it deserves. But in a capitalist world with millions of people all following the same paths — myself included — that probably won’t happen any time soon",negativo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_a39c778437d4f620,gm_a39c778437d4f620__atencion_servicio,Santuario Histórico de Machu Picchu,en,atencion_servicio,"I understand how Machu Picchu could once have been named one of the seven wonders of the modern world upon its discovery. A sacred place, suspended in the mountains and untouched by time — it must have felt like magic. But that time is long gone. Today, it’s overwhelmed by mass tourism. What truly broke it for me was seeing tourists cross safety barriers just to laugh and take selfies, ignoring the guards like misbehaving children. It made me question why I came at all. A place like this should be empty, inaccessible, preserved. I won’t return. I honestly hope it’s one day closed to protect its beauty and the peace it deserves. But in a capitalist world with millions of people all following the same paths — myself included — that probably won’t happen any time soon","aspecto: atencion_servicio reseña: I understand how Machu Picchu could once have been named one of the seven wonders of the modern world upon its discovery. A sacred place, suspended in the mountains and untouched by time — it must have felt like magic. But that time is long gone. Today, it’s overwhelmed by mass tourism. What truly broke it for me was seeing tourists cross safety barriers just to laugh and take selfies, ignoring the guards like misbehaving children. It made me question why I came at all. A place like this should be empty, inaccessible, preserved. I won’t return. I honestly hope it’s one day closed to protect its beauty and the peace it deserves. But in a capitalist world with millions of people all following the same paths — myself included — that probably won’t happen any time soon",neutro,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_a39c778437d4f620,gm_a39c778437d4f620__aforo_multitudes,Santuario Histórico de Machu Picchu,en,aforo_multitudes,"I understand how Machu Picchu could once have been named one of the seven wonders of the modern world upon its discovery. A sacred place, suspended in the mountains and untouched by time — it must have felt like magic. But that time is long gone. Today, it’s overwhelmed by mass tourism. What truly broke it for me was seeing tourists cross safety barriers just to laugh and take selfies, ignoring the guards like misbehaving children. It made me question why I came at all. A place like this should be empty, inaccessible, preserved. I won’t return. I honestly hope it’s one day closed to protect its beauty and the peace it deserves. But in a capitalist world with millions of people all following the same paths — myself included — that probably won’t happen any time soon","aspecto: aforo_multitudes reseña: I understand how Machu Picchu could once have been named one of the seven wonders of the modern world upon its discovery. A sacred place, suspended in the mountains and untouched by time — it must have felt like magic. But that time is long gone. Today, it’s overwhelmed by mass tourism. What truly broke it for me was seeing tourists cross safety barriers just to laugh and take selfies, ignoring the guards like misbehaving children. It made me question why I came at all. A place like this should be empty, inaccessible, preserved. I won’t return. I honestly hope it’s one day closed to protect its beauty and the peace it deserves. But in a capitalist world with millions of people all following the same paths — myself included — that probably won’t happen any time soon",neutro,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_0ebfe75414f930de,gm_0ebfe75414f930de__atractivos,Monasterio de Santa Catalina,en,atractivos,"Colourfull monestary with lot´s of old artefacts, a bit of a maze and a lovely coffeeshop. The religious music was too much but that belongs in this places I guess","aspecto: atractivos reseña: Colourfull monestary with lot´s of old artefacts, a bit of a maze and a lovely coffeeshop. The religious music was too much but that belongs in this places I guess",positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_0ebfe75414f930de,gm_0ebfe75414f930de__accesibilidad,Monasterio de Santa Catalina,en,accesibilidad,"Colourfull monestary with lot´s of old artefacts, a bit of a maze and a lovely coffeeshop. The religious music was too much but that belongs in this places I guess","aspecto: accesibilidad reseña: Colourfull monestary with lot´s of old artefacts, a bit of a maze and a lovely coffeeshop. The religious music was too much but that belongs in this places I guess",negativo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_0ebfe75414f930de,gm_0ebfe75414f930de__gastronomia,Monasterio de Santa Catalina,en,gastronomia,"Colourfull monestary with lot´s of old artefacts, a bit of a maze and a lovely coffeeshop. The religious music was too much but that belongs in this places I guess","aspecto: gastronomia reseña: Colourfull monestary with lot´s of old artefacts, a bit of a maze and a lovely coffeeshop. The religious music was too much but that belongs in this places I guess",positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_84d5ef4f66bcf689,gm_84d5ef4f66bcf689__atractivos,Museo de Sitio Huaca Pucllana,en,atractivos,"Very interesting, gorgeous cafe next to it but the tour feels very long and you cannot explore yourself.","aspecto: atractivos reseña: Very interesting, gorgeous cafe next to it but the tour feels very long and you cannot explore yourself.",neutro,acuerdo_total_3_de_3,mayoria_2_de_3
gm_84d5ef4f66bcf689,gm_84d5ef4f66bcf689__costos,Museo de Sitio Huaca Pucllana,en,costos,"Very interesting, gorgeous cafe next to it but the tour feels very long and you cannot explore yourself.","aspecto: costos reseña: Very interesting, gorgeous cafe next to it but the tour feels very long and you cannot explore yourself.",neutro,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_84d5ef4f66bcf689,gm_84d5ef4f66bcf689__atencion_servicio,Museo de Sitio Huaca Pucllana,en,atencion_servicio,"Very interesting, gorgeous cafe next to it but the tour feels very long and you cannot explore yourself.","aspecto: atencion_servicio reseña: Very interesting, gorgeous cafe next to it but the tour feels very long and you cannot explore yourself.",neutro,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_84d5ef4f66bcf689,gm_84d5ef4f66bcf689__gastronomia,Museo de Sitio Huaca Pucllana,en,gastronomia,"Very interesting, gorgeous cafe next to it but the tour feels very long and you cannot explore yourself.","aspecto: gastronomia reseña: Very interesting, gorgeous cafe next to it but the tour feels very long and you cannot explore yourself.",neutro,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_1d12f31daacb0f19,gm_1d12f31daacb0f19__atractivos,Monasterio de Santa Catalina,en,atractivos,Wonderful place to visit. You can spend a few hours walking that monastery which is like a small village.,aspecto: atractivos reseña: Wonderful place to visit. You can spend a few hours walking that monastery which is like a small village.,positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_1d12f31daacb0f19,gm_1d12f31daacb0f19__accesibilidad,Monasterio de Santa Catalina,en,accesibilidad,Wonderful place to visit. You can spend a few hours walking that monastery which is like a small village.,aspecto: accesibilidad reseña: Wonderful place to visit. You can spend a few hours walking that monastery which is like a small village.,neutro,acuerdo_total_3_de_3,acuerdo_total_3_de_3
